txn_date,mid,payment_method,gateway,status,txn_count,amount_local,currency,revenue_local,cost_local,gp_local
2025-03-05,EG219821138,TOKEN,GW-NILE,Success,4,1601.95,EGP,55.87,30.66,25.21
2026-06-07,AE901159238,LDEBIT,GW-NIMBUS,Success,8,1537.95,AED,19.64,8.24,11.4
2025-11-19,SA734980407,BNPL,GW-ATLAS,Voided,2,119.94,SAR,0.0,0.15,-0.15
2026-05-31,EG389592600,WALLET,GW-NILE,Success,37,12651.69,EGP,345.66,169.24,176.42
2025-01-07,OM267217098,LDEBIT,GW-NIMBUS,Success,183,2731.86,OMR,20.37,15.46,4.91
2025-06-25,EG656793347,WALLET,GW-NILE,Success,14,1242461.01,EGP,16014.91,10088.37,5926.54
2024-11-27,EG643904514,TOKEN,GW-NILE,Success,17,6860.1,EGP,237.24,130.41,363.19
2026-02-10,SA466668047,TOKEN,GW-ORION,Failed,3,131.86,SAR,0.0,0.14,-0.14
2025-08-06,EG447972836,CARD,GW-NILE,Success,1,1028.99,EGP,29.68,15.12,14.56
2025-06-17,SA939182412,LDEBIT,GW-NIMBUS,Failed,3,115.12,SAR,0.0,0.17,-0.17
2026-02-13,SA331993666,CARD,GW-ORION,Refunded,60,7472.25,SAR,0.0,33.75,-33.75
2025-02-13,EG537155658,WALLET,GW-NILE,Success,66,14471.48,EGP,444.57,230.56,214.01
2024-12-03,SA512016562,TOKEN,GW-NIMBUS,Voided,1,37.58,SAR,0.0,0.06,-0.06
2025-01-05,AE526176909,TOKEN,GW-ORION,Success,3,800.99,AED,20.48,11.31,9.17
2026-06-05,EG389371308,WALLET,GW-NILE,CAPTURED,4,6783.83,EGP,132.19,62.15,70.04
2026-02-13,EG336915801,WALLET,GW-NILE,Success,14,4052.67,EGP,113.77,57.97,55.8
2024-08-03,EG918104848,TOKEN,GW-NILE,Success,14,6193.17,EGP,197.01,113.98,83.03
2024-11-12,EG544696241,CARD,GW-NILE,Success,2,14260.56,EGP,327.06,178.44,148.62
2025-08-19,AE934873526,CARD,GW-ATLAS,Success,8,2324.47,AED,61.68,36.06,25.62
2025-07-07,EG839115780,CARD,GW-ATLAS,Success,5,19076.92,EGP,484.96,296.71,188.25
2025-07-12,EG696983188,LDEBIT,GW-NILE,Success,73,23383.91,EGP,460.52,222.94,237.58
2025-08-27,EG468145711,LDEBIT,GW-NILE,Success,2,1990.43,EGP,28.43,11.52,16.91
2025-02-11,EG486344028,TOKEN,GW-ATLAS,Voided,4,1289.81,EGP,0.0,3.93,-3.93
2026-05-07,EG873952802,CARD,GW-ATLAS,Voided,3,4038.88,EGP,0.0,3.09,-3.09
2025-04-10,EG800117892,CARD,GW-NILE,Failed,1,5479.27,EGP,0.0,0.4,-0.4
2025-11-25,SA508515348,TOKEN,GW-ORION,VOID,1,184.69,SAR,0.0,0.04,-0.04
2024-07-10,EG680139391,LDEBIT,GW-NILE,Success,21,7763.02,EGP,139.46,66.79,72.67
2025-04-27,SA268961677,CARD,GW-ORION,Success,30,3169.53,SAR,83.57,47.33,36.24
2024-09-08,AE125858239,CARD,GW-ORION,Success,62,13672.52,AED,312.22,188.83,123.39
2024-09-15,AE870997409,CARD,GW-NIMBUS,Voided,1,146.08,AED,0.0,0.06,-0.06
2026-05-04,SA138780824,CARD,GW-ATLAS,Failed,1,157.85,SAR,0.0,0.08,-0.08
2025-01-31,SA814924785,LDEBIT,GW-NIMBUS,CAPTURED,3,3243.23,SAR,35.98,15.1,20.88
2025-08-20,SA754882184,LDEBIT,GW-NIMBUS,Failed,1,139.94,SAR,0.0,0.06,-0.06
2025-09-10,SA705652485,CARD,GW-ORION,Failed,58,7130.86,SAR,0.0,2.61,-2.61
2026-04-18,EG511884968,CARD,GW-ATLAS,Success,8,17846.61,EGP,417.7,290.58,127.12
2025-06-09,SA951904107,TOKEN,GW-ATLAS,Failed,1,194.36,SAR,0.0,0.08,-0.08
2026-01-30,EG843137256,BNPL,GW-NILE,Success,6,7187.61,EGP,335.09,209.43,125.66
2025-09-02,SA196173797,TOKEN,GW-ORION,Success,3,264.21,SAR,7.09,4.18,2.91
2024-08-26,SA972748866,TOKEN,GW-ORION,Voided,3,391.17,SAR,0.0,0.14,-0.14
2025-03-28,SA466668047,CARD,GW-ORION,Failed,26,1142.78,SAR,0.0,1.17,-1.17
2026-06-03,SA720574277,TOKEN,GW-ORION,Success,4,304.93,SAR,9.27,4.95,4.32
2024-10-27,SA796857151,CARD,GW-NIMBUS,Success,3,5613.2,SAR,121.92,76.51,45.41
2024-10-28,SA251636450,CARD,GW-NIMBUS,Success,27,1755.72,SAR,52.05,30.28,21.77
2024-08-09,EG629727686,WALLET,GW-NILE,Success,6,1817.58,EGP,48.59,24.9,23.69
2025-12-09,OM434589390,CARD,GW-NIMBUS,Success,97,1340.21,OMR,33.63,20.52,13.11
2025-01-12,SA779341840,CARD,GW-ATLAS,Success,78,13423.59,SAR,340.01,217.36,122.65
2024-12-13,EG327394766,TOKEN,GW-ATLAS,DECLINED,2,3078.32,EGP,0.0,1.96,-1.96
2026-02-01,SA779341840,LDEBIT,GW-NIMBUS,Success,40,7031.52,SAR,87.1,38.39,48.71
2026-02-25,EG998632198,TOKEN,GW-NILE,Success,13,22495.31,EGP,559.35,318.79,240.56
2025-03-23,AE241754747,CARD,GW-NIMBUS,Success,36,1694.99,AED,55.17,31.48,23.69
2026-01-15,EG403388419,CARD,GW-NILE,Failed,9,14529.2,EGP,0.0,3.64,-3.64
2024-09-18,OM173271126,CARD,GW-NIMBUS,SETTLED,6,85.51,OMR,2.25,1.3,0.95
2024-12-12,EG578179109,BNPL,GW-ATLAS,Success,1,13973.23,EGP,627.68,483.9,143.78
2025-01-14,EG758836714,TOKEN,GW-ATLAS,Success,9,7409.53,EGP,235.7,144.67,91.03
2026-01-05,SA489370296,BNPL,GW-ATLAS,Success,1,1090.18,SAR,47.95,37.75,10.2
2026-01-19,SA722880043,LDEBIT,GW-NIMBUS,Failed,1,1445.57,SAR,0.0,0.06,-0.06
2025-12-18,SA734980407,LDEBIT,GW-NIMBUS,Voided,3,179.91,SAR,0.0,0.17,-0.17
2025-11-05,EG680228975,WALLET,GW-NILE,Success,14,132781.98,EGP,1698.74,1100.51,598.23
2026-03-17,EG760725891,CARD,GW-ATLAS,Refunded,2,1677.16,EGP,0.0,15.48,-15.48
2025-09-15,AE228494793,TOKEN,GW-ORION,Success,4,1518.03,AED,35.12,21.06,14.06
2025-10-31,AE634298413,LDEBIT,GW-NIMBUS,Success,10,607.35,AED,8.96,4.39,4.57
2025-11-06,AE241754747,CARD,GW-NIMBUS,Failed,2,93.31,AED,0.0,0.11,-0.11
2026-06-16,OM936304206,LDEBIT,GW-NIMBUS,Success,2,22.16,OMR,0.27,0.13,0.14
2025-08-04,OM206534144,CARD,GW-NIMBUS,Failed,1,44.78,OMR,0.0,0.01,-0.01
2026-06-19,SA307616362,TOKEN,GW-ORION,Success,70,3483.69,SAR,104.18,61.95,42.23
2024-11-16,AE904440734,CARD,GW-ATLAS,Success,36,1792.06,AED,60.8,35.91,24.89
2025-06-13,SA988802623,BNPL,GW-ATLAS,Success,8,2090.78,SAR,97.56,72.86,24.7
2025-05-17,EG806758000,TOKEN,GW-NILE,Success,2,2723.94,EGP,78.4,39.6,38.8
2026-02-20,EG276584921,CARD,GW-ATLAS,Failed,1,1481.33,EGP,0.0,1.03,-1.03
2024-08-27,EG220900048,CARD,GW-ATLAS,Success,4,3810.31,EGP,99.24,69.89,29.35
2025-02-22,AE436682771,TOKEN,GW-NIMBUS,Success,3,348.73,AED,9.7,5.6,4.1
2025-07-12,SA925677957,CARD,GW-ATLAS,Success,3,1591.92,SAR,39.29,24.04,15.25
2024-12-08,AE932795909,CARD,GW-NIMBUS,Voided,13,3752.76,AED,0.0,0.72,-0.72
2024-11-03,SA909908733,TOKEN,GW-ORION,Refunded,3,475.05,SAR,0.0,1.69,-1.69
2024-10-30,EG728358410,TOKEN,GW-ATLAS,Failed,1,1551.83,EGP,0.0,0.97,-0.97
2026-05-04,OM978131111,CARD,GW-ATLAS,Failed,3,31.16,OMR,0.0,0.02,-0.02
2024-11-02,SA267227056,LDEBIT,GW-NIMBUS,REVERSED,6,1720.52,SAR,0.0,0.34,-0.34
2026-06-04,SA711109092,LDEBIT,GW-NIMBUS,Failed,54,2339.15,SAR,0.0,3.04,-3.04
2025-09-27,SA534917472,CARD,GW-ORION,Approved,15,579.94,SAR,19.23,10.78,8.45
2026-01-19,EG290794122,WALLET,GW-NILE,Success,2,5342.28,EGP,100.61,46.81,53.8
2025-03-10,SA781674979,CARD,GW-NIMBUS,Failed,6,281.41,SAR,0.0,0.34,-0.34
2026-03-25,EG760725891,WALLET,GW-NILE,Failed,3,3338.14,EGP,0.0,1.24,-1.24
2025-03-05,OM236113503,TOKEN,GW-ATLAS,Success,13,377.83,OMR,5.85,6.08,-0.23
2025-04-12,SA474123129,LDEBIT,GW-NIMBUS,Success,38,2174.59,SAR,30.94,16.2,14.74
2026-05-24,EG967183698,WALLET,GW-NILE,Voided,15,5374.91,EGP,0.0,6.19,-6.19
2024-09-11,EG542845011,CARD,GW-ATLAS,REFUNDED,1,1130.74,EGP,0.0,7.24,-7.24
2026-01-14,EG165126097,CARD,GW-ATLAS,REFUNDED,1,899.35,EGP,0.0,7.58,-7.58
2026-06-16,EG873952802,CARD,GW-ATLAS,CAPTURED,263,360760.24,EGP,6457.57,6260.95,196.62
2025-04-20,EG873952802,WALLET,GW-NILE,Refunded,3,4787.02,EGP,0.0,22.37,-22.37
2026-05-23,EG544696241,LDEBIT,GW-NILE,Success,1,6340.29,EGP,71.56,27.48,44.08
2024-08-10,EG518450463,LDEBIT,GW-NILE,Success,1,896.09,EGP,13.02,5.32,7.7
2025-09-18,EG352362522,CARD,GW-NILE,Refunded,1,2199.11,EGP,0.0,7.64,-7.64
2025-12-04,EG537339465,WALLET,GW-NILE,Success,199,85511.56,EGP,1480.6,1047.18,433.42
2025-12-31,EG813796112,CARD,GW-NILE,Success,4,9824.5,EGP,254.22,130.16,124.06
2026-04-12,SA247609412,TOKEN,GW-ORION,Success,39,2118.03,SAR,62.79,36.87,25.92
2026-01-27,AE878919871,CARD,GW-ORION,Success,125,26657.09,AED,608.9,369.06,239.84
2024-07-31,OM861947173,LDEBIT,GW-NIMBUS,Success,7,121.43,OMR,1.55,0.67,0.88
2024-08-06,SA765577175,CARD,GW-ORION,Success,243,20507.2,SAR,341.84,317.12,24.72
2025-07-12,OM543606528,TOKEN,GW-NIMBUS,Success,8,81.85,OMR,2.12,1.35,0.77
2025-12-25,AE970872555,CARD,GW-ORION,Success,29,2876.88,AED,78.62,43.22,35.4
2025-01-19,EG373213017,WALLET,GW-NILE,Failed,1,1260.4,EGP,0.0,0.39,-0.39
2024-11-30,AE125858239,TOKEN,GW-ORION,Success,22,5078.19,AED,118.02,72.35,45.67
2025-03-30,SA853040870,BNPL,GW-ATLAS,Failed,2,95.82,SAR,0.0,0.15,-0.15
2025-05-22,EG888467038,CARD,GW-NILE,Success,4,45562.27,EGP,1016.83,564.14,452.69
2025-09-26,EG327327982,CARD,GW-NILE,Failed,2,602.61,EGP,0.0,0.81,-0.81
2024-10-23,EG537339465,LDEBIT,GW-NILE,Refunded,2,870.2,EGP,0.0,14.58,-14.58
2025-11-06,EG799496821,WALLET,GW-NILE,Refunded,4,3944.85,EGP,0.0,30.58,-30.58
2026-05-05,AE554805022,CARD,GW-NIMBUS,Failed,3,2978.29,AED,0.0,0.17,-0.17
2025-04-01,OM761036673,TOKEN,GW-ATLAS,Voided,2,7.78,OMR,0.0,0.02,-0.02
2024-10-10,SA512016562,CARD,GW-NIMBUS,Voided,1,37.58,SAR,0.0,0.06,-0.06
2026-04-21,SA352518639,CARD,GW-NIMBUS,Voided,1,414.29,SAR,0.0,0.06,-0.06
2025-01-05,SA588810791,LDEBIT,GW-NIMBUS,Failed,3,378.38,SAR,0.0,0.17,-0.17
2025-10-13,SA508515348,TOKEN,GW-ORION,Failed,4,738.75,SAR,0.0,0.18,-0.18
2025-06-26,AE554805022,CARD,GW-NIMBUS,Success,29,25730.4,AED,591.9,354.28,237.62
2025-12-19,EG823617801,CARD,GW-NILE,Success,13,3794.41,EGP,158.39,81.17,77.22
2026-05-05,SA597658531,CARD,GW-ATLAS,Refunded,6,890.03,SAR,0.0,3.37,-3.37
2024-08-16,OM334471218,LDEBIT,GW-NIMBUS,Success,8,164.24,OMR,1.93,0.88,1.05
2026-01-23,EG178731082,CARD,GW-NILE,Failed,7,4585.72,EGP,0.0,2.83,-2.83
2026-02-14,SA489370296,CARD,GW-ORION,Success,11,10581.22,SAR,236.81,138.11,98.7
2026-03-15,EG167120747,LDEBIT,GW-NILE,Failed,1,3756.09,EGP,0.0,0.41,-0.41
2025-12-14,AE273918504,TOKEN,GW-ORION,Refunded,1,59.81,AED,0.0,0.55,-0.55
2025-05-01,OM334471218,LDEBIT,GW-NIMBUS,Success,8,235.5,OMR,2.7,1.2,1.5
2026-06-14,SA936227927,LDEBIT,GW-NIMBUS,Success,2,986.56,SAR,11.36,4.78,6.58
2026-03-29,EG275709942,LDEBIT,GW-NILE,Success,77,117976.18,EGP,913.4,616.85,296.55
2026-04-23,EG704053078,TOKEN,GW-NILE,APPROVED,11,53504.79,EGP,906.88,704.07,202.81
2025-03-09,EG750576392,LDEBIT,GW-NILE,Failed,1,636.98,EGP,0.0,0.4,-0.4
2024-09-24,EG544696241,WALLET,GW-NILE,Success,1,4871.53,EGP,89.13,41.15,47.98
2024-10-16,EG624580946,TOKEN,GW-ATLAS,Success,57,11554.37,EGP,543.5,379.73,163.77
2026-03-20,EG245991238,CARD,GW-ATLAS,Success,57,18202.07,EGP,706.54,483.01,223.53
2026-03-24,OM805525842,LDEBIT,GW-NIMBUS,Success,23,282.99,OMR,3.55,1.67,1.88
2025-08-23,SA860742247,CARD,GW-NIMBUS,Refunded,25,7675.81,SAR,0.0,14.06,-14.06
2026-06-25,EG336915801,WALLET,GW-NILE,Success,14,5455.7,EGP,140.08,69.4,70.68
2025-04-19,EG304469248,LDEBIT,GW-NILE,Success,2,12091.78,EGP,138.64,52.45,86.19
2024-09-13,EG775891339,WALLET,GW-NILE,SETTLED,1,1730.78,EGP,34.09,15.71,18.38
2025-07-30,EG750576392,TOKEN,GW-NILE,Success,6,3959.97,EGP,130.86,65.86,65.0
2025-07-30,OM817062602,TOKEN,GW-NIMBUS,Failed,5,65.96,OMR,0.0,0.03,-0.03
2025-05-14,SA853040870,TOKEN,GW-ORION,Success,7,392.5,SAR,11.6,6.78,4.82
2024-08-31,EG967183698,WALLET,GW-NILE,Failed,46,15487.85,EGP,0.0,17.83,-17.83
2025-06-26,SA773581532,TOKEN,GW-ATLAS,Refunded,1,1226.93,SAR,0.0,0.56,-0.56
2026-06-18,EG373213017,WALLET,GW-NILE,Success,18,22667.39,EGP,438.67,216.01,222.66
2025-04-02,EG449636175,CARD,GW-ATLAS,Voided,26,10688.97,EGP,0.0,25.85,-25.85
2024-07-14,EG704826709,LDEBIT,GW-NILE,Success,4,2980.13,EGP,45.87,18.8,27.07
2025-03-02,AE707625102,TOKEN,GW-ORION,Success,6,1481.23,AED,37.17,21.01,16.16
2024-12-01,EG792191738,WALLET,GW-NILE,Success,50,41573.32,EGP,918.97,422.53,496.44
2025-12-24,SA181926560,LDEBIT,GW-NIMBUS,Success,3,234.51,SAR,3.45,1.56,1.89
2025-12-16,SA732374987,CARD,GW-ORION,Success,77,4273.64,SAR,121.53,71.97,49.56
2026-05-23,SA512016562,CARD,GW-NIMBUS,Success,53,1990.42,SAR,68.3,39.79,28.51
2025-01-17,EG655465870,TOKEN,GW-ATLAS,REFUNDED,1,621.52,EGP,0.0,7.35,-7.35
2026-03-31,EG926950694,LDEBIT,GW-NILE,Voided,3,3705.44,EGP,0.0,1.24,-1.24
2024-07-17,SA508515348,CARD,GW-ORION,Refunded,6,1166.93,SAR,0.0,3.37,-3.37
2024-10-29,EG331354329,LDEBIT,GW-NILE,Failed,2,707.53,EGP,0.0,0.78,-0.78
2024-08-12,EG145730757,TOKEN,GW-NILE,Success,3,16157.99,EGP,412.34,211.29,201.05
2026-04-06,OM995225132,CARD,GW-ATLAS,Success,3,110.1,OMR,2.61,1.69,0.92
2025-09-04,EG744743048,CARD,GW-NILE,Refunded,5,7640.39,EGP,0.0,38.2,-38.2
2026-01-15,EG432619696,LDEBIT,GW-NILE,Success,25,5360.75,EGP,121.31,65.91,55.4
2025-05-26,EG537155658,TOKEN,GW-ATLAS,Refunded,1,240.31,EGP,0.0,7.47,-7.47
2025-05-20,AE195822932,TOKEN,GW-NIMBUS,Success,5,635.31,AED,16.77,10.09,6.68
2026-05-31,AE923160667,LDEBIT,GW-NIMBUS,Success,3,1390.03,AED,16.04,6.75,9.29
2026-03-17,EG304469248,LDEBIT,GW-NILE,Captured,2,11016.11,EGP,126.98,48.23,78.75
2024-10-09,EG219821138,LDEBIT,GW-NILE,Success,5,1731.36,EGP,30.82,15.52,15.3
2026-05-02,OM284198769,CARD,GW-NIMBUS,Voided,1,14.85,OMR,0.0,0.01,-0.01
2026-02-22,EG284431976,CARD,GW-NILE,Captured,13,13391.0,EGP,364.5,198.05,166.45
2025-12-13,EG191889591,CARD,GW-ATLAS,Failed,6,8600.5,EGP,0.0,6.11,-6.11
2026-04-19,AE208762198,CARD,GW-NIMBUS,Failed,2,513.59,AED,0.0,0.11,-0.11
2026-04-24,OM754795503,CARD,GW-ATLAS,Failed,1,18.92,OMR,0.0,0.01,-0.01
2026-03-31,AE502481662,CARD,GW-ORION,Failed,12,5281.32,AED,0.0,0.53,-0.53
2024-07-26,EG989134753,CARD,GW-NILE,Voided,2,13894.17,EGP,0.0,0.77,-0.77
2026-02-14,SA734980407,CARD,GW-ATLAS,Failed,84,5037.48,SAR,0.0,6.3,-6.3
2025-07-04,EG676342880,WALLET,GW-NILE,Success,58,46986.8,EGP,1061.59,482.48,579.11
2025-10-16,SA851607798,TOKEN,GW-ORION,Success,26,1645.29,SAR,28.79,27.68,1.11
2026-06-24,EG799496821,CARD,GW-NILE,Failed,20,17623.53,EGP,0.0,8.23,-8.23
2024-08-27,AE307567415,TOKEN,GW-ORION,Voided,1,182.28,AED,0.0,0.04,-0.04
2025-09-24,SA813270664,CARD,GW-ORION,Success,3,158.9,SAR,5.18,2.71,2.47
2025-05-14,AE389283318,CARD,GW-ORION,Voided,14,1325.8,AED,0.0,0.62,-0.62
2026-02-12,OM954248664,CARD,GW-NIMBUS,Failed,1,6.9,OMR,0.0,0.01,-0.01
2026-02-11,EG275445878,TOKEN,GW-ATLAS,Refunded,1,1144.78,EGP,0.0,7.7,-7.7
2024-09-27,EG792191738,LDEBIT,GW-NILE,Failed,1,771.02,EGP,0.0,0.39,-0.39
2026-03-01,OM939316312,CARD,GW-NIMBUS,Failed,3,24.76,OMR,0.0,0.02,-0.02
2025-10-28,AE647447711,LDEBIT,GW-NIMBUS,Success,7,808.39,AED,10.77,4.79,5.98
2026-04-08,SA320986752,LDEBIT,GW-NIMBUS,Approved,79,70782.6,SAR,562.77,331.85,230.92
2025-11-03,AE918231431,TOKEN,GW-NIMBUS,Success,5,4059.44,AED,96.76,58.03,38.73
2025-12-19,SA860742247,TOKEN,GW-ATLAS,Failed,12,2344.24,SAR,0.0,0.9,-0.9
2026-03-24,OM107384993,CARD,GW-NIMBUS,Success,35,777.37,OMR,13.58,11.37,2.21
2026-05-17,EG335687023,CARD,GW-NILE,Success,961,1581229.57,EGP,28360.89,21837.8,6523.09
2025-06-29,SA158425015,CARD,GW-NIMBUS,Success,62,2462.56,SAR,81.54,48.36,33.18
2026-01-06,EG150005962,WALLET,GW-NILE,APPROVED,5,2374.65,EGP,53.19,28.08,25.11
2025-11-05,SA696833214,TOKEN,GW-NIMBUS,Success,2,375.74,SAR,8.9,5.75,3.15
2025-12-02,EG293670432,CARD,GW-NILE,Failed,1,324.38,EGP,0.0,0.41,-0.41
2026-04-29,EG686030808,WALLET,GW-NILE,Failed,88,74058.87,EGP,0.0,36.12,-36.12
2026-06-10,SA700672253,TOKEN,GW-ORION,Success,185,8134.73,SAR,254.77,149.47,105.3
2024-09-03,EG275709942,TOKEN,GW-ATLAS,Refunded,5,4376.02,EGP,0.0,36.18,-36.18
2025-10-10,SA247609412,TOKEN,GW-ORION,Success,29,1601.77,SAR,47.3,27.77,19.53
2024-11-18,AE638004344,CARD,GW-NIMBUS,VOIDED,1,204.15,AED,0.0,0.06,-0.06
2026-02-25,SA886598559,LDEBIT,GW-NIMBUS,Success,30,4477.81,SAR,54.61,25.21,29.4
2026-03-09,SA710370541,CARD,GW-ORION,Voided,5,3137.68,SAR,0.0,0.22,-0.22
2025-07-26,EG645057217,LDEBIT,GW-NILE,Success,1,1054.18,EGP,14.71,6.03,8.68
2026-03-11,AE987618927,TOKEN,GW-NIMBUS,Failed,10,414.57,AED,0.0,0.55,-0.55
2025-07-13,SA732374987,TOKEN,GW-ORION,Success,11,527.46,SAR,15.81,9.47,6.34
2025-01-25,SA165160063,CARD,GW-ORION,Success,9,2200.45,SAR,56.6,30.22,26.38
2025-06-16,EG624580946,BNPL,GW-ATLAS,Success,78,15753.88,EGP,710.82,622.26,88.56
2026-03-23,AE307567415,CARD,GW-NIMBUS,Voided,16,2916.48,AED,0.0,0.88,-0.88
2024-08-18,SA307616362,LDEBIT,GW-NIMBUS,Failed,12,614.2,SAR,0.0,0.68,-0.68
2025-07-27,SA189309853,LDEBIT,GW-NIMBUS,Failed,1,232.53,SAR,0.0,0.06,-0.06
2026-05-10,OM436896345,LDEBIT,GW-NIMBUS,Success,52,187.36,OMR,3.07,1.74,1.33
2024-07-28,SA362023155,BNPL,GW-ATLAS,CAPTURED,8,559.78,SAR,24.83,19.95,4.88
2024-12-22,EG105351460,CARD,GW-NILE,Failed,2,2143.08,EGP,0.0,0.78,-0.78
2025-08-27,SA972748866,CARD,GW-ORION,Refunded,7,982.51,SAR,0.0,3.94,-3.94
2024-10-28,EG903275069,CARD,GW-NILE,Voided,4,1996.46,EGP,0.0,1.56,-1.56
2025-02-16,SA268961677,CARD,GW-ORION,Success,35,3728.26,SAR,98.19,55.61,42.58
2025-11-04,EG877654092,LDEBIT,GW-NILE,Refunded,5,3849.64,EGP,0.0,38.23,-38.23
2026-03-10,SA779341840,LDEBIT,GW-NIMBUS,Success,44,7348.18,SAR,91.43,40.49,50.94
2024-09-17,EG761087060,TOKEN,GW-ATLAS,Failed,3,4148.91,EGP,0.0,2.89,-2.89
2026-03-04,SA722880043,CARD,GW-NIMBUS,Failed,2,2891.13,SAR,0.0,0.11,-0.11
2025-12-09,OM498407948,TOKEN,GW-NIMBUS,Success,6,180.52,OMR,4.49,2.68,1.81
2025-08-10,SA295911590,CARD,GW-ORION,Success,6,943.0,SAR,24.04,13.43,10.61
2025-05-11,AE787062785,LDEBIT,GW-NIMBUS,Failed,1,146.98,AED,0.0,0.06,-0.06
2026-03-02,SA856834042,CARD,GW-ORION,DECLINED,7,706.0,SAR,0.0,0.32,-0.32
2026-01-27,AE852316595,CARD,GW-ORION,Failed,3,307.98,AED,0.0,0.13,-0.13
2024-07-08,EG926950694,LDEBIT,GW-NILE,Success,257,291285.37,EGP,2376.14,1612.27,763.87
2025-05-06,AE282120405,TOKEN,GW-NIMBUS,Success,12,469.52,AED,15.99,9.44,6.55
2024-11-12,EG537339465,LDEBIT,GW-NILE,Voided,7,2889.24,EGP,0.0,2.73,-2.73
2026-03-11,AE190030385,CARD,GW-NIMBUS,Success,5,6064.43,AED,135.01,83.06,51.95
2025-10-14,EG916667859,TOKEN,GW-NILE,Success,4,6229.85,EGP,173.84,89.17,84.67
2026-01-16,SA320986752,CARD,GW-NIMBUS,SETTLED,147,121684.26,SAR,1980.55,1678.57,301.98
2024-09-29,AE934539772,CARD,GW-NIMBUS,Success,1,484.11,AED,12.19,6.77,5.42
2025-03-12,AE208762198,CARD,GW-NIMBUS,Failed,6,1540.76,AED,0.0,0.33,-0.33
2025-07-09,EG955763785,CARD,GW-NILE,Success,7,5545.02,EGP,173.35,85.99,87.36
2024-09-16,EG987489356,CARD,GW-ATLAS,Success,1864,529773.98,EGP,21155.3,14377.96,6777.34
2025-12-12,EG903275069,CARD,GW-NILE,Refunded,2,965.01,EGP,0.0,15.27,-15.27
2026-04-14,AE798073466,BNPL,GW-ATLAS,Success,3,1069.99,AED,47.61,37.2,10.41
2025-02-09,SA184014126,CARD,GW-ORION,Success,64,3652.11,SAR,98.69,61.1,37.59
2025-03-05,EG943656964,WALLET,GW-NILE,Success,3,1333.89,EGP,32.18,15.99,16.19
2024-12-10,SA586124263,CARD,GW-ORION,Voided,4,145.7,SAR,0.0,0.18,-0.18
2025-04-12,SA819868069,LDEBIT,GW-NIMBUS,CAPTURED,193,26125.89,SAR,269.55,150.14,119.41
2025-05-31,SA605999505,BNPL,GW-ATLAS,VOIDED,2,428.13,SAR,0.0,0.15,-0.15
2024-10-19,EG605770113,CARD,GW-ATLAS,Success,4,8603.57,EGP,230.26,139.83,90.43
2026-04-01,EG220900048,WALLET,GW-NILE,Success,2,2459.93,EGP,46.38,23.52,22.86
2024-10-01,AE403257742,CARD,GW-ORION,Failed,1,7410.61,AED,0.0,0.04,-0.04
2025-09-12,EG728358410,LDEBIT,GW-NILE,Success,2,3514.01,EGP,40.23,17.8,22.43
2025-09-25,AE934539772,CARD,GW-NIMBUS,Success,1,336.73,AED,8.6,4.78,3.82
2024-11-01,SA474123129,BNPL,GW-ATLAS,Failed,4,241.27,SAR,0.0,0.3,-0.3
2025-03-12,OM173271126,CARD,GW-NIMBUS,Failed,1,13.58,OMR,0.0,0.01,-0.01
2024-09-16,AE201167720,CARD,GW-ORION,Success,1,4591.87,AED,75.52,59.09,16.43
2025-02-03,AE957433919,CARD,GW-NIMBUS,Success,4464,679000.62,AED,14468.41,10232.12,4236.29
2024-08-16,SA951904107,CARD,GW-ATLAS,Refunded,1,127.32,SAR,0.0,0.56,-0.56
2025-10-17,AE889475271,TOKEN,GW-ORION,Voided,1,44.15,AED,0.0,0.04,-0.04
2026-03-25,SA620446884,TOKEN,GW-ATLAS,Failed,1,116.49,SAR,0.0,0.08,-0.08
2025-06-02,EG903275069,BNPL,GW-NILE,Failed,16,8194.31,EGP,0.0,6.38,-6.38
2026-05-06,SA742513174,CARD,GW-ORION,Success,2,78.6,SAR,2.63,1.45,1.18
2026-06-27,AE588030458,TOKEN,GW-ATLAS,Failed,1,103.91,AED,0.0,0.07,-0.07
2026-04-29,SA722880043,CARD,GW-NIMBUS,Refunded,1,2117.26,SAR,0.0,0.56,-0.56
2026-03-27,EG191889591,CARD,GW-ATLAS,Success,64,90833.0,EGP,2396.65,1568.69,827.96
2026-06-07,EG930327972,CARD,GW-NILE,Success,3,15957.85,EGP,409.72,202.07,207.65
2026-05-07,EG275709942,LDEBIT,GW-NILE,Failed,3,4737.88,EGP,0.0,1.24,-1.24
2025-03-12,EG100648072,CARD,GW-ATLAS,Success,3,5876.16,EGP,160.17,96.64,63.53
2026-02-18,EG474518016,BNPL,GW-ATLAS,Success,15,20412.34,EGP,894.06,720.84,173.22
2026-04-23,SA693304792,CARD,GW-NIMBUS,Success,26,123597.6,SAR,1900.34,1674.91,225.43
2026-02-20,AE755938199,TOKEN,GW-NIMBUS,Success,2,3278.01,AED,77.77,46.37,31.4
2025-08-13,EG373280861,LDEBIT,GW-NILE,Success,2,988.81,EGP,15.86,7.47,8.39
2025-06-05,AE239330460,TOKEN,GW-ORION,Success,5,301.25,AED,9.59,5.1,4.49
2026-04-03,AE875103901,TOKEN,GW-ORION,Refunded,2,108.05,AED,0.0,1.1,-1.1
