merchant_key,mid,merchant_name,country_code,segment,vertical,integration_type,account_manager,lifecycle_status,live_date,last_txn_date,gmv_last_3m,gmv_prior_3m,gmv_fy26,revenue_fy26,gp_fy26,leakage_fy26,success_last_3m,failed_last_3m,gmv_change_3m_pct,health_status,success_rate_last_3m,flag_negative_gp,flag_billing_leakage,flag_low_success_rate,flag_declining,flag_inactive,flag_never_transacted,alert_count,as_of_month
961,EG549485086,Coral EdTech,EG,SME,Education,POS Terminal,Karim Ezzat,Active,2026-01-18,2026-06-27,7399.2953,6843.179,14242.474299999998,291.3878,150.7507,9.999999999620003e-05,97.0,12.0,0.08126578305199962,Stable,0.8899082568807339,0,0,0,0,0,0,0,202606
962,OM700192117,Royal Cafe 962,OM,SME,Food & Beverage,Payment Links,Salim Al-Harthy,Live - never transacted,2025-12-30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
963,AE417405784,Crescent Kitchen 963,AE,SME,Food & Beverage,Payment Links,Layla Haddad,Active,2025-12-26,2026-06-29,20967.153,13141.295699999999,34108.4487,889.4106,378.4439,-0.011500000000012299,1289.0,130.0,0.5955164147170054,Growing,0.9083861874559549,0,0,0,0,0,0,0,202606
964,OM942971083,Prime Market 964,OM,SME,Retail,POS Terminal,Salim Al-Harthy,Active,2026-01-11,2026-06-30,35650.350900000005,28931.9637,64582.3146,1443.7455000000002,638.9901,0.34189999999995263,1057.0,95.0,0.2322133149918201,Growing,0.9175347222222222,0,0,0,0,0,0,0,202606
965,EG908795816,Metro Wholesale,EG,B2B,Distribution & Wholesale,Payment Links,Nadia Fouad,Active,2025-12-30,2026-06-30,224002.204,243748.0797,475787.5727999999,2544.3276,590.7976,0.000499999999988198,160.0,7.0,-0.08100935902470621,Stable,0.9580838323353293,0,0,0,0,0,0,0,202606
966,AE755945667,Silver Cart 966,AE,Online,E-commerce,Direct API,Yousef Al-Marri,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
967,SA559191767,Bright Stays,SA,Online,Travel & Hospitality,Hosted Checkout,Turki Al-Shammari,Active,2026-01-10,2026-06-30,186515.1043,70437.9893,256953.09360000002,6087.707,2330.7647,-0.007899999999821692,727.0,125.0,1.6479333972129724,Growing,0.8532863849765259,0,0,0,0,0,0,0,202606
968,SA693304792,Pearl Cargo,SA,B2B,Logistics,Payment Links,Turki Al-Shammari,Active,2026-01-06,2026-06-29,1281182.5595999998,960062.3174999999,2241244.8770999997,29962.2852,4746.3324,-0.02160000000139902,1058.0,101.0,0.33447853982666076,Growing,0.9128559102674719,0,0,0,0,0,0,0,202606
969,SA506335203,Nova Academy,SA,SME,Education,POS Terminal,Reem Al-Ghamdi,Active,2026-01-27,2026-06-29,17804.2821,8840.472,26644.754100000002,554.2432,254.43510000000003,-0.009200000000003301,138.0,12.0,1.0139515288323973,Stable,0.92,0,0,0,0,0,0,0,202606
970,EG374768013,Nova Games,EG,Online,Digital Services,Direct API,Hany Soliman,Active,2026-02-18,2026-06-30,38434.1264,8655.042399999998,47089.1688,1846.3091,830.7174,-0.000699999999913033,6275.0,552.0,3.4406629827717548,Stable,0.9191445730188955,0,0,0,0,0,0,0,202606
971,OM183510174,Swift Boutique 971,OM,SME,Retail,E-commerce Plugin,Salim Al-Harthy,Active,2026-01-20,2026-06-30,171368.4791,115373.93969999999,286742.4188,7019.844300000001,2961.0469000000003,0.11959999999990598,4676.0,418.0,0.4853309122111916,Growing,0.9179426776599922,0,0,0,0,0,0,0,202606
972,EG349893032,Zenith Hotels,EG,Online,Travel & Hospitality,Direct API,Karim Ezzat,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
973,OM386383673,Pearl Stores 973,OM,SME,Retail,Payment Links,Salim Al-Harthy,Active,2026-01-13,2026-06-30,34223.667,11558.1538,45781.820799999994,1063.0685,374.9829,-0.0032000000000493994,1442.0,175.0,1.9609977157424572,Growing,0.8917748917748918,0,0,0,0,0,0,0,202606
974,SA333336650,Palm Cart 974,SA,Online,E-commerce,E-commerce Plugin,Reem Al-Ghamdi,Active,2026-01-17,2026-06-30,77591.9387,45029.570999999996,122621.5097,2875.6503000000002,1059.6138,0.0367999999999567,1660.0,244.0,0.7231329763279336,Growing,0.8718487394957983,0,0,0,0,0,0,0,202606
975,AE512828415,Metro Outlet 975,AE,SME,Retail,Hosted Checkout,Yousef Al-Marri,Active,2026-02-12,2026-06-30,23744.082000000002,1225.4132,24969.495199999998,626.0916,216.89249999999998,0.002800000000036,646.0,89.0,18.37638830722568,Stable,0.8789115646258503,0,0,0,0,0,0,0,202606
976,EG103023484,Golden Outlet 976,EG,Enterprise,Retail,Hosted Checkout,Mai Ragab,Active,2026-01-17,2026-06-30,3180799.5045,1100606.8074,4281406.3119,69607.0877,6346.657700000001,-0.00040000000262790003,121771.0,14261.0,1.8900416416777468,Growing,0.895164373088685,0,0,0,0,0,0,0,202606
977,EG331175012,Swift Supply,EG,B2B,Distribution & Wholesale,Direct API,Hany Soliman,Active,2026-04-24,2026-06-29,83228.38070000001,0.0,83228.38070000001,514.9436000000001,199.2472,-0.00010000000000683307,61.0,4.0,,Stable,0.9384615384615385,0,0,0,0,0,0,0,202606
978,EG721697256,Blue Trading,EG,B2B,Distribution & Wholesale,Direct API,Karim Ezzat,Active,2026-02-21,2026-06-30,56782.32220000001,19410.417,76192.73920000001,429.0797,122.6952,-0.0003000000000241217,40.0,5.0,1.9253530307978446,Growing,0.8888888888888888,0,0,0,0,0,0,0,202606
979,AE286189201,Oasis Games,AE,Online,Digital Services,E-commerce Plugin,Layla Haddad,Active,2026-01-25,2026-06-30,48055.008499999996,25348.055,73403.06349999999,2343.3846000000003,809.0009,0.0020000000000344,3407.0,557.0,0.8958065421587572,Growing,0.8594853683148335,0,0,0,0,0,0,0,202606
980,EG710184265,Falcon Stays,EG,Online,Travel & Hospitality,Direct API,Nadia Fouad,Live - never transacted,2026-03-03,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
981,OM236340585,Oasis Net,OM,B2B,Telecom & Utilities,Direct API,Salim Al-Harthy,Active,2026-03-16,2026-06-28,1590793.6017999998,35933.2899,1626726.8917,22754.5646,4509.1309,-0.0591000000010808,40489.0,1020.0,43.27074743857505,Growing,0.9754270158278927,0,0,0,0,0,0,0,202606
982,EG759961492,Pearl Boutique 982,EG,SME,Retail,Payment Links,Nadia Fouad,Active,2026-01-15,2026-06-30,11630.1109,7649.3403,19279.451200000003,480.5521,203.3538,-0.0008000000000016331,660.0,75.0,0.520407047389433,Stable,0.8979591836734694,0,0,0,0,0,0,0,202606
983,SA147381632,Bright Hotels,SA,Online,Travel & Hospitality,Direct API,Turki Al-Shammari,Active,2026-05-08,2026-06-30,12499.2002,0.0,12499.2002,176.6934,8.394700000000002,117.78989999999997,28.0,5.0,,Stable,0.8484848484848485,0,1,0,0,0,0,1,202606
984,EG268345185,Crescent Distribution,EG,B2B,Distribution & Wholesale,Direct API,Hany Soliman,Active,2026-05-11,2026-06-28,183780.7094,0.0,183780.7094,1193.374,312.8799,9.999999997489796e-05,122.0,8.0,,Stable,0.9384615384615385,0,0,0,0,0,0,0,202606
985,EG427255297,Oasis Academy,EG,SME,Education,E-commerce Plugin,Nadia Fouad,Active,2026-02-07,2026-06-30,39462.8896,12926.1462,52389.035800000005,1316.8869,515.3494000000001,0.0010999999999865878,479.0,79.0,2.05295089421161,Growing,0.8584229390681004,0,0,0,0,0,0,0,202606
986,EG829367161,Oasis Services,EG,SME,Professional Services,Direct API,Mai Ragab,Live - never transacted,2026-04-17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
987,SA161949441,Crescent EdTech,SA,Online,Education,E-commerce Plugin,Reem Al-Ghamdi,Active,2026-02-09,2026-06-30,47327.2286,14667.7278,61994.9564,1139.6131,460.34819999999996,-0.0109999999999281,231.0,33.0,2.22662304927693,Growing,0.875,0,0,0,0,0,0,0,202606
988,AE655038963,Pearl Shop 988,AE,Online,E-commerce,Direct API,Yousef Al-Marri,Active,2026-05-03,2026-06-30,28023.471800000003,0.0,28023.471800000003,709.5226,308.5227,-0.0030000000000426994,560.0,71.0,,Stable,0.8874801901743264,0,0,0,0,0,0,0,202606
989,SA338850328,Zenith Legal,SA,SME,Professional Services,Payment Links,Turki Al-Shammari,Live - never transacted,2026-01-29,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
990,OM435145511,Nova Online 990,OM,Online,E-commerce,Direct API,Salim Al-Harthy,Active,2026-03-11,2026-06-30,128471.2348,12606.0076,141077.2424,3324.9676,1218.2348,0.10639999999995091,2299.0,215.0,9.19127061290999,Growing,0.9144789180588703,0,0,0,0,0,0,0,202606
991,SA460557898,Cedar Mart 991,SA,SME,Retail,E-commerce Plugin,Turki Al-Shammari,Active,2026-02-22,2026-06-30,217709.8774,57856.0666,275565.94399999996,6742.6775,3088.0823,-0.0087999999998658,7619.0,669.0,2.762956768305435,Growing,0.919280888030888,0,0,0,0,0,0,0,202606
992,SA400898598,Prime Distribution,SA,B2B,Distribution & Wholesale,Direct API,Turki Al-Shammari,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
993,OM971635430,Oasis Advisory,OM,SME,Professional Services,Hosted Checkout,Salim Al-Harthy,Active,2026-03-07,2026-06-28,6321.9763,773.8362,7095.8125,151.3653,65.3577,0.0502999999999999,68.0,6.0,7.169656963579632,Stable,0.918918918918919,0,0,0,0,0,0,0,202606
994,SA200218731,Coral Medical,SA,SME,Healthcare,POS Terminal,Turki Al-Shammari,Active,2026-02-22,2026-06-30,38839.7015,8107.1253,46946.8268,962.4129,387.4435,0.010200000000054398,685.0,62.0,3.790810560187099,Stable,0.9170013386880856,0,0,0,0,0,0,0,202606
995,SA909427280,Cedar Basket 995,SA,Online,E-commerce,E-commerce Plugin,Omar Al-Anazi,Active,2026-02-24,2026-06-30,862330.6424999998,124506.2187,986836.8611999999,20721.374300000003,8113.6867999999995,0.007499999998799502,19644.0,2382.0,5.926004592411575,Growing,0.8918550803595751,0,0,0,0,0,0,0,202606
996,EG386505861,Cedar Deals 996,EG,Online,E-commerce,Direct API,Karim Ezzat,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
997,EG647459512,Blue Logistics,EG,B2B,Logistics,Payment Links,Nadia Fouad,Live - never transacted,2026-02-14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
998,EG191085202,Pearl Academy,EG,Online,Education,Hosted Checkout,Hany Soliman,Active,2026-02-26,2026-06-30,146119.83500000002,33970.7932,180090.62820000004,3881.1348,1930.2018000000003,0.0003999999998745331,954.0,138.0,3.301337155707039,Growing,0.8736263736263736,0,0,0,0,0,0,0,202606
999,SA502724272,Green Kitchen 999,SA,SME,Food & Beverage,Direct API,Omar Al-Anazi,Active,2026-03-17,2026-06-30,14965.2829,759.2854,15724.5683,432.9467,184.28539999999998,0.0201999999999776,1196.0,101.0,18.709694009656975,Stable,0.9221279876638396,0,0,0,0,0,0,0,202606
1000,OM504802421,Bright Partners,OM,B2B,Professional Services,Direct API,Salim Al-Harthy,Live - never transacted,2026-05-21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
1001,EG452826753,Coral Shop 1001,EG,Online,E-commerce,Direct API,Nadia Fouad,Active,2026-05-30,2026-06-30,5843.3961,0.0,5843.3961,147.1461,62.3876,0.0001000000000317,224.0,26.0,,Stable,0.896,0,0,0,0,0,0,0,202606
1002,AE232247455,Nova Grill 1002,AE,SME,Food & Beverage,POS Terminal,Yousef Al-Marri,Active,2026-03-14,2026-06-30,48263.5258,4554.9133,52818.4391,1589.0587,624.9404,-0.0030999999999037995,3969.0,374.0,9.59592633739044,Stable,0.9138844116969836,0,0,0,0,0,0,0,202606
1003,AE285502973,Prime Stores 1003,AE,SME,Retail,POS Terminal,Yousef Al-Marri,Active,2026-03-04,2026-06-30,130898.062,20434.1539,151332.2159,3554.8158999999996,1505.0239000000001,-0.0101999999998271,2962.0,345.0,5.4058469286560475,Growing,0.8956758391291201,0,0,0,0,0,0,0,202606
1004,EG146602269,Prime Roastery 1004,EG,SME,Food & Beverage,Payment Links,Mai Ragab,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
1005,EG215907507,Green Logistics,EG,B2B,Logistics,Payment Links,Hany Soliman,Live - never transacted,2026-02-15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
1006,OM716128158,Amber Basket 1006,OM,Online,E-commerce,Hosted Checkout,Salim Al-Harthy,Active,2026-03-22,2026-06-30,9836.384699999999,0.0,9836.384699999999,220.65,83.3292,-0.0583999999999916,209.0,35.0,,Stable,0.8565573770491803,0,0,0,0,0,0,0,202606
1007,EG614561530,Blue Roastery 1007,EG,Online,Food & Beverage,Hosted Checkout,Mai Ragab,Active,2026-03-08,2026-06-30,25326.409099999997,2497.4756,27823.884699999995,895.9863,318.2316,0.0008999999999872001,2769.0,458.0,9.140803417659013,Stable,0.858072513170127,0,0,0,0,0,0,0,202606
1008,SA663148534,Bright Mart 1008,SA,SME,Retail,POS Terminal,Reem Al-Ghamdi,Active,2026-03-24,2026-06-30,7885.239799999999,205.5226,8090.7624,188.9783,88.0085,0.0064999999999954,192.0,16.0,37.3667771816822,Stable,0.9230769230769231,0,0,0,0,0,0,0,202606
1009,AE940712827,Horizon Logistics,AE,B2B,Logistics,Direct API,Yousef Al-Marri,Active,2026-06-02,2026-06-30,239889.6011,0.0,239889.6011,1439.0549999999998,472.1333,-0.0033999999998286,262.0,10.0,,Stable,0.9632352941176471,0,0,0,0,0,0,0,202606
1010,AE886274746,Pearl Tours,AE,Online,Travel & Hospitality,Hosted Checkout,Yousef Al-Marri,Live - never transacted,2026-03-05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
1011,SA864114720,Falcon Roastery 1011,SA,SME,Food & Beverage,POS Terminal,Turki Al-Shammari,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
1012,AE278676287,Crescent Basket 1012,AE,Online,E-commerce,Direct API,Layla Haddad,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
1013,EG850480139,Royal Trading,EG,B2B,Distribution & Wholesale,Payment Links,Mai Ragab,Active,2026-02-27,2026-06-29,254864.78869999998,11562.8197,266427.60839999997,1686.2060999999999,614.4174,-0.0014999999998720121,225.0,10.0,21.04175065533539,Growing,0.9574468085106383,0,0,0,0,0,0,0,202606
1014,AE186561367,Blue Supply,AE,B2B,Distribution & Wholesale,Direct API,Yousef Al-Marri,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
1015,AE309318112,Golden Shop 1015,AE,Online,E-commerce,E-commerce Plugin,Yousef Al-Marri,Active,2026-03-18,2026-06-30,254618.77419999999,0.0,254618.77419999999,7362.6875,2888.8019000000004,0.0176000000005841,4851.0,720.0,,Stable,0.8707592891760905,0,0,0,0,0,0,0,202606
1016,SA996021577,Silver Shop 1016,SA,Online,E-commerce,Direct API,Reem Al-Ghamdi,Active,2026-04-27,2026-06-30,25662.1385,0.0,25662.1385,547.8826,249.42079999999999,0.0098000000000126,342.0,33.0,,Stable,0.912,0,0,0,0,0,0,0,202606
1017,SA620362330,Blue Express,SA,B2B,Logistics,Payment Links,Turki Al-Shammari,Active,2026-03-11,2026-06-30,1409732.7312,0.0,1409732.7312,7617.3043,2300.0433000000003,-0.003200000001243002,1134.0,63.0,,Stable,0.9473684210526315,0,0,0,0,0,0,0,202606
1018,EG995663124,Silver Mart 1018,EG,SME,Retail,Payment Links,Karim Ezzat,Live - never transacted,2026-03-07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
1019,OM781648289,Urban Schools,OM,SME,Education,POS Terminal,Salim Al-Harthy,Active,2026-03-21,2026-06-30,34578.231,3180.8061,37759.0371,462.3404,7.776200000000001,308.2839,318.0,18.0,9.870901876099898,Stable,0.9464285714285714,0,1,0,0,0,0,1,202606
1020,AE950851875,Coral Shop 1020,AE,Online,E-commerce,Hosted Checkout,Yousef Al-Marri,Live - never transacted,2026-04-07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
1021,EG310678152,Golden Deals 1021,EG,Online,E-commerce,Direct API,Karim Ezzat,Active,2026-05-06,2026-06-30,90341.26800000001,0.0,90341.26800000001,2035.8107,769.4504,0.0018999999999209,2465.0,448.0,,Stable,0.8462066598008926,0,0,1,0,0,0,1,202606
1022,EG448150005,Crescent Bakery 1022,EG,SME,Food & Beverage,Payment Links,Mai Ragab,Active,2026-03-13,2026-06-30,4180.1767,199.7797,4379.9564,139.78869999999998,68.2346,0.0007000000000089858,616.0,88.0,19.923931210228066,Stable,0.875,0,0,0,0,0,0,0,202606
1023,EG523240890,Coral Basket 1023,EG,Online,E-commerce,Direct API,Hany Soliman,Active,2026-05-23,2026-06-30,25918.7422,0.0,25918.7422,639.5337,260.1849,-0.000599999999963,671.0,95.0,,Stable,0.8759791122715405,0,0,0,0,0,0,0,202606
1024,EG879518264,Palm Learning,EG,SME,Education,POS Terminal,Karim Ezzat,Active,2026-03-19,2026-06-30,4480.3265,0.0,4480.3265,77.0799,35.3722,0.00020000000000310004,46.0,12.0,,Stable,0.7931034482758621,0,0,0,0,0,0,0,202606
1025,SA209819989,Coral Consulting,SA,SME,Professional Services,Payment Links,Turki Al-Shammari,Active,2026-03-15,2026-06-30,13566.7361,0.0,13566.7361,308.2378,137.654,-0.0100999999999835,250.0,21.0,,Stable,0.922509225092251,0,0,0,0,0,0,0,202606
1026,EG810896574,Royal Schools,EG,SME,Education,Hosted Checkout,Hany Soliman,Live - never transacted,2026-04-01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
1027,EG782213097,Bright Wholesale,EG,B2B,Distribution & Wholesale,Direct API,Nadia Fouad,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
1028,SA404185012,Oasis Legal,SA,SME,Professional Services,POS Terminal,Omar Al-Anazi,Active,2026-04-01,2026-06-29,104515.83180000001,0.0,104515.83180000001,2081.0399,928.5453,-0.009900000000072889,1120.0,113.0,,Stable,0.9083536090835361,0,0,0,0,0,0,0,202606
1029,EG392270526,Pearl Consulting 1029,EG,SME,Professional Services,POS Terminal,Nadia Fouad,Active,2026-03-27,2026-06-30,7848.0502,250.7782,8098.8284,175.7083,90.43209999999999,-0.00030000000000991966,151.0,23.0,30.294786388928543,Stable,0.867816091954023,0,0,0,0,0,0,0,202606
1030,EG618876377,Prime Supply,EG,B2B,Distribution & Wholesale,Payment Links,Mai Ragab,Active,2026-03-13,2026-06-30,138680.1672,11421.7373,150101.9045,1119.7546,335.7742,-0.00010000000006010205,79.0,1.0,11.141775244646887,Growing,0.9875,0,0,0,0,0,0,0,202606
1031,EG457063528,Blue Institute,EG,Online,Education,E-commerce Plugin,Karim Ezzat,Active,2026-03-21,2026-06-17,2619.4471,0.0,2619.4471,55.067,24.8722,0.0007000000000018,20.0,6.0,,Stable,0.7692307692307693,0,0,0,0,0,0,0,202606
1032,SA458701773,Sand Academy,SA,SME,Education,POS Terminal,Reem Al-Ghamdi,Active,2026-03-25,2026-06-30,12693.3652,455.576,13148.941200000001,291.0585,142.80509999999998,-0.004600000000012301,132.0,9.0,26.86223418266107,Stable,0.9361702127659575,0,0,0,0,0,0,0,202606
1033,EG699092851,Horizon Consulting 1033,EG,SME,Professional Services,Payment Links,Mai Ragab,Active,2026-03-20,2026-06-30,13862.515,163.4897,14026.004700000001,288.1785,121.3484,-0.0006000000000268912,293.0,54.0,83.79136606159287,Stable,0.8443804034582133,0,0,1,0,0,0,1,202606
1034,SA626720681,Cedar Outlet 1034,SA,SME,Retail,POS Terminal,Reem Al-Ghamdi,Active,2026-03-24,2026-06-30,10596.1224,46.7147,10642.8371,250.8958,112.78649999999999,-0.0122000000000014,365.0,39.0,225.82629664752207,Stable,0.9034653465346535,0,0,0,0,0,0,0,202606
1035,EG314856570,Falcon Journeys,EG,Enterprise,Travel & Hospitality,Direct API,Hany Soliman,Live - never transacted,2026-06-29,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
1036,EG229414617,Falcon Learning,EG,SME,Education,POS Terminal,Karim Ezzat,Active,2026-04-11,2026-06-28,4782.2080000000005,0.0,4782.2080000000005,105.4128,50.530699999999996,0.0003000000000028,68.0,6.0,,Stable,0.918918918918919,0,0,0,0,0,0,0,202606
1037,AE210471613,Falcon Partners,AE,SME,Professional Services,Payment Links,Yousef Al-Marri,Live - never transacted,2026-03-24,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
1038,EG586961269,Amber Services 1038,EG,SME,Professional Services,POS Terminal,Mai Ragab,Active,2026-04-08,2026-06-29,12898.8001,0.0,12898.8001,275.8869,132.977,0.00040000000002032507,295.0,10.0,,Stable,0.9672131147540983,0,0,0,0,0,0,0,202606
1039,SA321797987,Crescent Cafe 1039,SA,SME,Food & Beverage,POS Terminal,Omar Al-Anazi,Active,2026-04-01,2026-06-30,40769.3569,0.0,40769.3569,1143.7842,495.32590000000005,-0.0086999999999761,4095.0,317.0,,Stable,0.9281504986400725,0,0,0,0,0,0,0,202606
1040,EG841209363,Golden Mart 1040,EG,SME,Retail,Hosted Checkout,Karim Ezzat,Live - never transacted,2026-04-26,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
1041,OM129768291,Prime Basket 1041,OM,Online,E-commerce,Direct API,Salim Al-Harthy,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
1042,AE221142304,Urban Roastery 1042,AE,SME,Food & Beverage,POS Terminal,Yousef Al-Marri,Active,2026-03-27,2026-06-30,64794.099799999996,2041.7046,66835.80440000001,1819.0464000000002,694.4131,0.004599999999911,4108.0,426.0,30.735295987480264,Stable,0.906043228936921,0,0,0,0,0,0,0,202606
1043,SA363280396,Sand Legal 1043,SA,B2B,Professional Services,Payment Links,Omar Al-Anazi,Active,2026-03-22,2026-06-28,827761.4878,62716.2214,890477.7091999999,12890.6934,2823.0542,-0.0099999999997636,7154.0,485.0,12.198522955019735,Growing,0.9365100143997905,0,0,0,0,0,0,0,202606
1044,AE673709124,Swift Deals 1044,AE,Online,E-commerce,Direct API,Layla Haddad,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
1045,SA140143161,Palm Traders,SA,B2B,Distribution & Wholesale,Payment Links,Reem Al-Ghamdi,Active,2026-03-24,2026-06-28,387454.6185,14249.632,401704.25049999997,2112.8423000000003,726.4824000000001,-0.010699999999829301,205.0,7.0,26.19049997220981,Growing,0.9669811320754716,0,0,0,0,0,0,0,202606
1046,AE887809291,Horizon Deals 1046,AE,Online,E-commerce,Hosted Checkout,Layla Haddad,Live - never transacted,2026-04-27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
1047,OM754795503,Silver Deals 1047,OM,Online,E-commerce,Direct API,Salim Al-Harthy,Active,2026-04-19,2026-06-30,13511.9372,0.0,13511.9372,324.8115,107.5949,-0.005800000000032696,262.0,38.0,,Stable,0.8733333333333333,0,0,0,0,0,0,0,202606
