merchant_key,merchant_id,mid,merchant_name,country_code,segment,vertical,service,integration_type,settlement_type,account_manager,signup_date,live_date,first_txn_date,live_date_corrected,last_txn_date,days_signup_to_live,days_live_to_first_txn,is_activated,lifecycle_status,signup_cohort,live_cohort,live_fy,is_new_in_period,signup_date_key,live_date_key,first_txn_date_key,last_txn_date_key
992,M00992,SA400898598,Prime Distribution,SA,B2B,Distribution & Wholesale,B2B Collections,Direct API,T+1,Turki Al-Shammari,2026-01-30,,,0,,,,0,Onboarding (not live),2026-01,,,0,20260130,,,
993,M00993,OM971635430,Oasis Advisory,OM,SME,Professional Services,Online Checkout,Hosted Checkout,T+2,Salim Al-Harthy,2026-01-31,2026-03-07,2026-03-17,0,2026-06-28,35.0,10.0,1,Active,2026-01,2026-03,2026.0,1,20260131,20260307,20260317,20260628
994,M00994,SA200218731,Coral Medical,SA,SME,Healthcare,POS Acceptance,POS Terminal,T+2,Turki Al-Shammari,2026-02-01,2026-02-22,2026-02-26,0,2026-06-30,21.0,4.0,1,Active,2026-02,2026-02,2026.0,1,20260201,20260222,20260226,20260630
995,M00995,SA909427280,Cedar Basket 995,SA,Online,E-commerce,Online Checkout,E-commerce Plugin,T+1,Omar Al-Anazi,2026-02-03,2026-02-24,2026-03-04,0,2026-06-30,21.0,8.0,1,Active,2026-02,2026-02,2026.0,1,20260203,20260224,20260304,20260630
996,M00996,EG386505861,Cedar Deals 996,EG,Online,E-commerce,Online Checkout,Direct API,T+1,Karim Ezzat,2026-02-04,,,0,,,,0,Onboarding (not live),2026-02,,,0,20260204,,,
997,M00997,EG647459512,Blue Logistics,EG,B2B,Logistics,B2B Collections,Payment Links,T+1,Nadia Fouad,2026-02-04,2026-02-14,,0,,10.0,,0,Live - never transacted,2026-02,2026-02,2026.0,1,20260204,20260214,,
998,M00998,EG191085202,Pearl Academy,EG,Online,Education,Online Checkout,Hosted Checkout,T+1,Hany Soliman,2026-02-05,2026-02-26,2026-02-28,0,2026-06-30,21.0,2.0,1,Active,2026-02,2026-02,2026.0,1,20260205,20260226,20260228,20260630
999,M00999,SA502724272,Green Kitchen 999,SA,SME,Food & Beverage,Online Checkout,Direct API,Instant,Omar Al-Anazi,2026-02-08,2026-03-17,2026-03-23,0,2026-06-30,37.0,6.0,1,Active,2026-02,2026-03,2026.0,1,20260208,20260317,20260323,20260630
1000,M01000,OM504802421,Bright Partners,OM,B2B,Professional Services,B2B Collections,Direct API,Weekly,Salim Al-Harthy,2026-02-09,2026-05-21,,0,,101.0,,0,Live - never transacted,2026-02,2026-05,2026.0,1,20260209,20260521,,
1001,M01001,EG452826753,Coral Shop 1001,EG,Online,E-commerce,Subscriptions,Direct API,T+1,Nadia Fouad,2026-02-11,2026-05-30,2026-06-02,0,2026-06-30,108.0,3.0,1,Active,2026-02,2026-05,2026.0,1,20260211,20260530,20260602,20260630
1002,M01002,AE232247455,Nova Grill 1002,AE,SME,Food & Beverage,POS Acceptance,POS Terminal,T+2,Yousef Al-Marri,2026-02-11,2026-03-14,2026-03-16,0,2026-06-30,31.0,2.0,1,Active,2026-02,2026-03,2026.0,1,20260211,20260314,20260316,20260630
1003,M01003,AE285502973,Prime Stores 1003,AE,SME,Retail,POS Acceptance,POS Terminal,T+2,Yousef Al-Marri,2026-02-12,2026-03-04,2026-03-04,0,2026-06-30,20.0,0.0,1,Active,2026-02,2026-03,2026.0,1,20260212,20260304,20260304,20260630
1004,M01004,EG146602269,Prime Roastery 1004,EG,SME,Food & Beverage,Payment Links,Payment Links,T+1,Mai Ragab,2026-02-13,,,0,,,,0,Onboarding (not live),2026-02,,,0,20260213,,,
1005,M01005,EG215907507,Green Logistics,EG,B2B,Logistics,B2B Collections,Payment Links,T+1,Hany Soliman,2026-02-13,2026-02-15,,0,,2.0,,0,Live - never transacted,2026-02,2026-02,2026.0,1,20260213,20260215,,
1006,M01006,OM716128158,Amber Basket 1006,OM,Online,E-commerce,Online Checkout,Hosted Checkout,T+2,Salim Al-Harthy,2026-02-15,2026-03-22,2026-04-01,0,2026-06-30,35.0,10.0,1,Active,2026-02,2026-03,2026.0,1,20260215,20260322,20260401,20260630
1007,M01007,EG614561530,Blue Roastery 1007,EG,Online,Food & Beverage,Online Checkout,Hosted Checkout,T+1,Mai Ragab,2026-02-18,2026-03-08,2026-03-11,0,2026-06-30,18.0,3.0,1,Active,2026-02,2026-03,2026.0,1,20260218,20260308,20260311,20260630
1008,M01008,SA663148534,Bright Mart 1008,SA,SME,Retail,POS Acceptance,POS Terminal,T+1,Reem Al-Ghamdi,2026-02-19,2026-03-24,2026-03-24,0,2026-06-30,33.0,0.0,1,Active,2026-02,2026-03,2026.0,1,20260219,20260324,20260324,20260630
1009,M01009,AE940712827,Horizon Logistics,AE,B2B,Logistics,B2B Collections,Direct API,Weekly,Yousef Al-Marri,2026-02-20,2026-06-02,2026-06-07,0,2026-06-30,102.0,5.0,1,Active,2026-02,2026-06,2026.0,1,20260220,20260602,20260607,20260630
1010,M01010,AE886274746,Pearl Tours,AE,Online,Travel & Hospitality,Online Checkout,Hosted Checkout,T+2,Yousef Al-Marri,2026-02-20,2026-03-05,,0,,13.0,,0,Live - never transacted,2026-02,2026-03,2026.0,1,20260220,20260305,,
1011,M01011,SA864114720,Falcon Roastery 1011,SA,SME,Food & Beverage,POS Acceptance,POS Terminal,Instant,Turki Al-Shammari,2026-02-22,,,0,,,,0,Onboarding (not live),2026-02,,,0,20260222,,,
1012,M01012,AE278676287,Crescent Basket 1012,AE,Online,E-commerce,Online Checkout,Direct API,T+2,Layla Haddad,2026-02-22,,,0,,,,0,Onboarding (not live),2026-02,,,0,20260222,,,
1013,M01013,EG850480139,Royal Trading,EG,B2B,Distribution & Wholesale,B2B Collections,Payment Links,Weekly,Mai Ragab,2026-02-22,2026-02-27,2026-03-22,0,2026-06-29,5.0,23.0,1,Active,2026-02,2026-02,2026.0,1,20260222,20260227,20260322,20260629
1014,M01014,AE186561367,Blue Supply,AE,B2B,Distribution & Wholesale,B2B Collections,Direct API,Weekly,Yousef Al-Marri,2026-02-26,,,0,,,,0,Onboarding (not live),2026-02,,,0,20260226,,,
1015,M01015,AE309318112,Golden Shop 1015,AE,Online,E-commerce,Online Checkout,E-commerce Plugin,T+2,Yousef Al-Marri,2026-02-26,2026-03-18,2026-04-03,0,2026-06-30,20.0,16.0,1,Active,2026-02,2026-03,2026.0,1,20260226,20260318,20260403,20260630
1016,M01016,SA996021577,Silver Shop 1016,SA,Online,E-commerce,Online Checkout,Direct API,T+2,Reem Al-Ghamdi,2026-02-28,2026-04-27,2026-05-07,0,2026-06-30,58.0,10.0,1,Active,2026-02,2026-04,2026.0,1,20260228,20260427,20260507,20260630
1017,M01017,SA620362330,Blue Express,SA,B2B,Logistics,B2B Collections,Payment Links,Weekly,Turki Al-Shammari,2026-03-01,2026-03-11,2026-04-08,0,2026-06-30,10.0,28.0,1,Active,2026-03,2026-03,2026.0,1,20260301,20260311,20260408,20260630
1018,M01018,EG995663124,Silver Mart 1018,EG,SME,Retail,Payment Links,Payment Links,T+2,Karim Ezzat,2026-03-02,2026-03-07,,0,,5.0,,0,Live - never transacted,2026-03,2026-03,2026.0,1,20260302,20260307,,
1019,M01019,OM781648289,Urban Schools,OM,SME,Education,POS Acceptance,POS Terminal,T+2,Salim Al-Harthy,2026-03-02,2026-03-21,2026-03-21,0,2026-06-30,19.0,0.0,1,Active,2026-03,2026-03,2026.0,1,20260302,20260321,20260321,20260630
1020,M01020,AE950851875,Coral Shop 1020,AE,Online,E-commerce,Online Checkout,Hosted Checkout,T+2,Yousef Al-Marri,2026-03-03,2026-04-07,,0,,35.0,,0,Live - never transacted,2026-03,2026-04,2026.0,1,20260303,20260407,,
1021,M01021,EG310678152,Golden Deals 1021,EG,Online,E-commerce,Online Checkout,Direct API,T+2,Karim Ezzat,2026-03-03,2026-05-06,2026-05-16,0,2026-06-30,64.0,10.0,1,Active,2026-03,2026-05,2026.0,1,20260303,20260506,20260516,20260630
1022,M01022,EG448150005,Crescent Bakery 1022,EG,SME,Food & Beverage,Payment Links,Payment Links,Instant,Mai Ragab,2026-03-03,2026-03-13,2026-03-25,0,2026-06-30,10.0,12.0,1,Active,2026-03,2026-03,2026.0,1,20260303,20260313,20260325,20260630
1023,M01023,EG523240890,Coral Basket 1023,EG,Online,E-commerce,Subscriptions,Direct API,T+2,Hany Soliman,2026-03-04,2026-05-23,2026-05-27,0,2026-06-30,80.0,4.0,1,Active,2026-03,2026-05,2026.0,1,20260304,20260523,20260527,20260630
1024,M01024,EG879518264,Palm Learning,EG,SME,Education,POS Acceptance,POS Terminal,T+2,Karim Ezzat,2026-03-05,2026-03-19,2026-04-09,0,2026-06-30,14.0,21.0,1,Active,2026-03,2026-03,2026.0,1,20260305,20260319,20260409,20260630
1025,M01025,SA209819989,Coral Consulting,SA,SME,Professional Services,Payment Links,Payment Links,T+2,Turki Al-Shammari,2026-03-07,2026-03-15,2026-04-13,0,2026-06-30,8.0,29.0,1,Active,2026-03,2026-03,2026.0,1,20260307,20260315,20260413,20260630
1026,M01026,EG810896574,Royal Schools,EG,SME,Education,Online Checkout,Hosted Checkout,T+1,Hany Soliman,2026-03-07,2026-04-01,,0,,25.0,,0,Live - never transacted,2026-03,2026-04,2026.0,1,20260307,20260401,,
1027,M01027,EG782213097,Bright Wholesale,EG,B2B,Distribution & Wholesale,B2B Collections,Direct API,Weekly,Nadia Fouad,2026-03-08,,,0,,,,0,Onboarding (not live),2026-03,,,0,20260308,,,
1028,M01028,SA404185012,Oasis Legal,SA,SME,Professional Services,POS Acceptance,POS Terminal,T+1,Omar Al-Anazi,2026-03-08,2026-04-01,2026-04-03,0,2026-06-29,24.0,2.0,1,Active,2026-03,2026-04,2026.0,1,20260308,20260401,20260403,20260629
1029,M01029,EG392270526,Pearl Consulting 1029,EG,SME,Professional Services,POS Acceptance,POS Terminal,T+2,Nadia Fouad,2026-03-08,2026-03-27,2026-03-29,0,2026-06-30,19.0,2.0,1,Active,2026-03,2026-03,2026.0,1,20260308,20260327,20260329,20260630
1030,M01030,EG618876377,Prime Supply,EG,B2B,Distribution & Wholesale,B2B Collections,Payment Links,T+1,Mai Ragab,2026-03-08,2026-03-13,2026-03-18,0,2026-06-30,5.0,5.0,1,Active,2026-03,2026-03,2026.0,1,20260308,20260313,20260318,20260630
1031,M01031,EG457063528,Blue Institute,EG,Online,Education,Online Checkout,E-commerce Plugin,T+2,Karim Ezzat,2026-03-11,2026-03-21,2026-04-02,0,2026-06-17,10.0,12.0,1,Active,2026-03,2026-03,2026.0,1,20260311,20260321,20260402,20260617
1032,M01032,SA458701773,Sand Academy,SA,SME,Education,POS Acceptance,POS Terminal,T+2,Reem Al-Ghamdi,2026-03-12,2026-03-25,2026-03-30,0,2026-06-30,13.0,5.0,1,Active,2026-03,2026-03,2026.0,1,20260312,20260325,20260330,20260630
1033,M01033,EG699092851,Horizon Consulting 1033,EG,SME,Professional Services,Payment Links,Payment Links,T+1,Mai Ragab,2026-03-13,2026-03-20,2026-03-26,0,2026-06-30,7.0,6.0,1,Active,2026-03,2026-03,2026.0,1,20260313,20260320,20260326,20260630
1034,M01034,SA626720681,Cedar Outlet 1034,SA,SME,Retail,POS Acceptance,POS Terminal,T+1,Reem Al-Ghamdi,2026-03-13,2026-03-24,2026-03-31,0,2026-06-30,11.0,7.0,1,Active,2026-03,2026-03,2026.0,1,20260313,20260324,20260331,20260630
1035,M01035,EG314856570,Falcon Journeys,EG,Enterprise,Travel & Hospitality,Online Checkout,Direct API,T+1,Hany Soliman,2026-03-13,2026-06-29,,0,,108.0,,0,Live - never transacted,2026-03,2026-06,2026.0,1,20260313,20260629,,
1036,M01036,EG229414617,Falcon Learning,EG,SME,Education,POS Acceptance,POS Terminal,Instant,Karim Ezzat,2026-03-14,2026-04-11,2026-04-13,0,2026-06-28,28.0,2.0,1,Active,2026-03,2026-04,2026.0,1,20260314,20260411,20260413,20260628
1037,M01037,AE210471613,Falcon Partners,AE,SME,Professional Services,Payment Links,Payment Links,T+2,Yousef Al-Marri,2026-03-15,2026-03-24,,0,,9.0,,0,Live - never transacted,2026-03,2026-03,2026.0,1,20260315,20260324,,
1038,M01038,EG586961269,Amber Services 1038,EG,SME,Professional Services,POS Acceptance,POS Terminal,T+1,Mai Ragab,2026-03-16,2026-04-08,2026-04-16,0,2026-06-29,23.0,8.0,1,Active,2026-03,2026-04,2026.0,1,20260316,20260408,20260416,20260629
1039,M01039,SA321797987,Crescent Cafe 1039,SA,SME,Food & Beverage,POS Acceptance,POS Terminal,T+1,Omar Al-Anazi,2026-03-16,2026-04-01,2026-04-10,0,2026-06-30,16.0,9.0,1,Active,2026-03,2026-04,2026.0,1,20260316,20260401,20260410,20260630
1040,M01040,EG841209363,Golden Mart 1040,EG,SME,Retail,Online Checkout,Hosted Checkout,Instant,Karim Ezzat,2026-03-17,2026-04-26,,0,,40.0,,0,Live - never transacted,2026-03,2026-04,2026.0,1,20260317,20260426,,
1041,M01041,OM129768291,Prime Basket 1041,OM,Online,E-commerce,Online Checkout,Direct API,T+2,Salim Al-Harthy,2026-03-17,,,0,,,,0,Onboarding (not live),2026-03,,,0,20260317,,,
1042,M01042,AE221142304,Urban Roastery 1042,AE,SME,Food & Beverage,POS Acceptance,POS Terminal,T+1,Yousef Al-Marri,2026-03-17,2026-03-27,2026-03-28,0,2026-06-30,10.0,1.0,1,Active,2026-03,2026-03,2026.0,1,20260317,20260327,20260328,20260630
1043,M01043,SA363280396,Sand Legal 1043,SA,B2B,Professional Services,Payment Links,Payment Links,Weekly,Omar Al-Anazi,2026-03-18,2026-03-22,2026-03-22,1,2026-06-28,4.0,0.0,1,Active,2026-03,2026-03,2026.0,1,20260318,20260322,20260322,20260628
1044,M01044,AE673709124,Swift Deals 1044,AE,Online,E-commerce,Online Checkout,Direct API,T+2,Layla Haddad,2026-03-19,,,0,,,,0,Onboarding (not live),2026-03,,,0,20260319,,,
1045,M01045,SA140143161,Palm Traders,SA,B2B,Distribution & Wholesale,B2B Collections,Payment Links,Weekly,Reem Al-Ghamdi,2026-03-20,2026-03-24,2026-03-29,0,2026-06-28,4.0,5.0,1,Active,2026-03,2026-03,2026.0,1,20260320,20260324,20260329,20260628
1046,M01046,AE887809291,Horizon Deals 1046,AE,Online,E-commerce,Online Checkout,Hosted Checkout,T+2,Layla Haddad,2026-03-20,2026-04-27,,0,,38.0,,0,Live - never transacted,2026-03,2026-04,2026.0,1,20260320,20260427,,
1047,M01047,OM754795503,Silver Deals 1047,OM,Online,E-commerce,Subscriptions,Direct API,T+1,Salim Al-Harthy,2026-03-20,2026-04-19,2026-04-22,0,2026-06-30,30.0,3.0,1,Active,2026-03,2026-04,2026.0,1,20260320,20260419,20260422,20260630
1048,M01048,OM722561468,Zenith Kitchen 1048,OM,SME,Food & Beverage,POS Acceptance,POS Terminal,T+1,Salim Al-Harthy,2026-03-21,2026-03-31,2026-04-04,0,2026-06-30,10.0,4.0,1,Active,2026-03,2026-03,2026.0,1,20260321,20260331,20260404,20260630
1049,M01049,SA940007503,Oasis Boutique 1049,SA,SME,Retail,Payment Links,Payment Links,Instant,Turki Al-Shammari,2026-03-21,2026-03-26,,0,,5.0,,0,Live - never transacted,2026-03,2026-03,2026.0,1,20260321,20260326,,
1050,M01050,EG617191234,Cedar Mart 1050,EG,SME,Retail,Online Checkout,Direct API,T+1,Mai Ragab,2026-03-22,2026-06-20,,0,,90.0,,0,Live - never transacted,2026-03,2026-06,2026.0,1,20260322,20260620,,
1051,M01051,EG340916419,Oasis Tours,EG,Enterprise,Travel & Hospitality,Online Checkout,Direct API,T+1,Hany Soliman,2026-03-24,2026-06-27,,0,,95.0,,0,Live - never transacted,2026-03,2026-06,2026.0,1,20260324,20260627,,
1052,M01052,EG190957754,Crescent Legal 1052,EG,B2B,Professional Services,B2B Collections,Direct API,Weekly,Hany Soliman,2026-03-25,2026-05-15,,0,,51.0,,0,Live - never transacted,2026-03,2026-05,2026.0,1,20260325,20260515,,
1053,M01053,EG360619428,Cedar Learning,EG,SME,Education,POS Acceptance,POS Terminal,T+1,Hany Soliman,2026-03-26,2026-04-21,2026-04-26,0,2026-06-30,26.0,5.0,1,Active,2026-03,2026-04,2026.0,1,20260326,20260421,20260426,20260630
1054,M01054,EG161830237,Palm Consulting 1054,EG,SME,Professional Services,Payment Links,Payment Links,Instant,Mai Ragab,2026-03-27,2026-03-30,2026-04-08,0,2026-06-30,3.0,9.0,1,Active,2026-03,2026-03,2026.0,1,20260327,20260330,20260408,20260630
1055,M01055,EG989242475,Green Boutique 1055,EG,SME,Retail,POS Acceptance,POS Terminal,T+1,Nadia Fouad,2026-03-28,2026-05-02,2026-05-13,0,2026-06-29,35.0,11.0,1,Active,2026-03,2026-05,2026.0,1,20260328,20260502,20260513,20260629
1056,M01056,SA652243125,Falcon Outlet 1056,SA,SME,Retail,Online Checkout,Hosted Checkout,T+1,Omar Al-Anazi,2026-03-30,2026-04-28,2026-05-01,0,2026-06-30,29.0,3.0,1,Active,2026-03,2026-04,2026.0,1,20260330,20260428,20260501,20260630
1057,M01058,SA126540735,Falcon Outlet 1058,SA,SME,Retail,POS Acceptance,POS Terminal,T+2,Turki Al-Shammari,2026-03-30,2026-04-17,2026-04-19,0,2026-06-29,18.0,2.0,1,Active,2026-03,2026-04,2026.0,1,20260330,20260417,20260419,20260629
1058,M01059,SA951743097,Blue Cafe 1059,SA,SME,Food & Beverage,Payment Links,Payment Links,T+2,Turki Al-Shammari,2026-04-01,2026-04-10,,0,,9.0,,0,Live - never transacted,2026-04,2026-04,2026.0,1,20260401,20260410,,
1059,M01060,AE899860359,Cedar Roastery 1060,AE,SME,Food & Beverage,Payment Links,Payment Links,Instant,Layla Haddad,2026-04-01,2026-04-09,2026-04-18,0,2026-06-30,8.0,9.0,1,Active,2026-04,2026-04,2026.0,1,20260401,20260409,20260418,20260630
1060,M01061,EG660517576,Falcon Services 1061,EG,SME,Professional Services,Payment Links,Payment Links,T+1,Mai Ragab,2026-04-02,2026-04-09,,0,,7.0,,0,Live - never transacted,2026-04,2026-04,2026.0,1,20260402,20260409,,
1061,M01062,SA960678556,Horizon Cafe 1062,SA,SME,Food & Beverage,Payment Links,Payment Links,T+1,Omar Al-Anazi,2026-04-02,2026-04-04,2026-04-05,0,2026-06-30,2.0,1.0,1,Active,2026-04,2026-04,2026.0,1,20260402,20260404,20260405,20260630
1062,M01063,EG958671332,Bright Roastery 1063,EG,SME,Food & Beverage,Payment Links,Payment Links,T+1,Mai Ragab,2026-04-04,2026-04-07,2026-05-02,0,2026-06-30,3.0,25.0,1,Active,2026-04,2026-04,2026.0,1,20260404,20260407,20260502,20260630
1063,M01064,SA377490747,Falcon Academy,SA,SME,Education,POS Acceptance,POS Terminal,T+1,Reem Al-Ghamdi,2026-04-04,2026-04-27,2026-04-29,0,2026-06-29,23.0,2.0,1,Active,2026-04,2026-04,2026.0,1,20260404,20260427,20260429,20260629
1064,M01065,EG199464088,Golden Advisory 1065,EG,SME,Professional Services,Payment Links,Payment Links,Instant,Nadia Fouad,2026-04-04,2026-04-08,,0,,4.0,,0,Live - never transacted,2026-04,2026-04,2026.0,1,20260404,20260408,,
1065,M01066,SA375005816,Silver Hotels,SA,Online,Travel & Hospitality,Online Checkout,Hosted Checkout,T+1,Omar Al-Anazi,2026-04-05,2026-05-09,,0,,34.0,,0,Live - never transacted,2026-04,2026-05,2026.0,1,20260405,20260509,,
1066,M01067,OM491917249,Urban Freight,OM,B2B,Logistics,B2B Collections,Payment Links,T+1,Salim Al-Harthy,2026-04-08,2026-04-11,,0,,3.0,,0,Live - never transacted,2026-04,2026-04,2026.0,1,20260408,20260411,,
1067,M01068,EG279725449,Swift Boutique 1068,EG,SME,Retail,Payment Links,Payment Links,T+2,Karim Ezzat,2026-04-09,2026-04-11,2026-04-12,0,2026-06-30,2.0,1.0,1,Active,2026-04,2026-04,2026.0,1,20260409,20260411,20260412,20260630
1068,M01069,AE292119623,Sand Deals 1069,AE,Online,E-commerce,Online Checkout,Hosted Checkout,Instant,Yousef Al-Marri,2026-04-10,2026-05-11,2026-05-29,0,2026-06-30,31.0,18.0,1,Active,2026-04,2026-05,2026.0,1,20260410,20260511,20260529,20260630
1069,M01070,EG593655028,Crescent Games,EG,Online,Digital Services,Online Checkout,Direct API,T+1,Hany Soliman,2026-04-11,,,0,,,,0,Onboarding (not live),2026-04,,,0,20260411,,,
1070,M01071,AE639966691,Blue Mart 1071,AE,SME,Retail,POS Acceptance,POS Terminal,T+2,Layla Haddad,2026-04-12,2026-05-06,2026-05-10,0,2026-06-29,24.0,4.0,1,Active,2026-04,2026-05,2026.0,1,20260412,20260506,20260510,20260629
1071,M01072,OM412441067,Urban Roastery 1072,OM,SME,Food & Beverage,POS Acceptance,POS Terminal,Instant,Salim Al-Harthy,2026-04-12,2026-04-29,2026-04-29,0,2026-06-30,17.0,0.0,1,Active,2026-04,2026-04,2026.0,1,20260412,20260429,20260429,20260630
1072,M01073,SA711015471,Coral Grill 1073,SA,SME,Food & Beverage,POS Acceptance,POS Terminal,T+2,Reem Al-Ghamdi,2026-04-15,2026-05-09,2026-05-14,0,2026-06-30,24.0,5.0,1,Active,2026-04,2026-05,2026.0,1,20260415,20260509,20260514,20260630
1073,M01074,SA711109092,Zenith Roastery 1074,SA,Enterprise,Food & Beverage,POS Acceptance,POS Terminal,Weekly,Reem Al-Ghamdi,2026-04-17,2026-04-27,2026-04-30,0,2026-06-30,10.0,3.0,1,Active,2026-04,2026-04,2026.0,1,20260417,20260427,20260430,20260630
1074,M01075,AE155861221,Nova Roastery 1075,AE,SME,Food & Beverage,POS Acceptance,POS Terminal,Instant,Yousef Al-Marri,2026-04-17,2026-05-02,2026-05-03,0,2026-06-30,15.0,1.0,1,Active,2026-04,2026-05,2026.0,1,20260417,20260502,20260503,20260630
1075,M01076,SA945775986,Urban Net,SA,B2B,Telecom & Utilities,B2B Collections,Payment Links,Weekly,Reem Al-Ghamdi,2026-04-18,2026-04-23,2026-06-18,0,2026-06-30,5.0,56.0,0,Active,2026-04,2026-04,2026.0,1,20260418,20260423,20260618,20260630
1076,M01077,SA445385465,Cedar Cart 1077,SA,Online,E-commerce,Online Checkout,Hosted Checkout,T+1,Omar Al-Anazi,2026-04-21,2026-05-05,,0,,14.0,,0,Live - never transacted,2026-04,2026-05,2026.0,1,20260421,20260505,,
1077,M01078,AE813274406,Bright Deals 1078,AE,Online,E-commerce,Online Checkout,Hosted Checkout,T+2,Yousef Al-Marri,2026-04-22,2026-05-10,2026-05-10,0,2026-06-30,18.0,0.0,1,Active,2026-04,2026-05,2026.0,1,20260422,20260510,20260510,20260630
1078,M01079,AE173430132,Prime EdTech,AE,SME,Education,POS Acceptance,POS Terminal,T+2,Yousef Al-Marri,2026-04-22,2026-05-19,2026-05-29,0,2026-06-28,27.0,10.0,1,Active,2026-04,2026-05,2026.0,1,20260422,20260519,20260529,20260628
1079,M01080,EG148562196,Palm Cart 1080,EG,Online,E-commerce,Online Checkout,Direct API,Instant,Hany Soliman,2026-04-26,2026-05-29,2026-06-08,0,2026-06-30,33.0,10.0,1,Active,2026-04,2026-05,2026.0,1,20260426,20260529,20260608,20260630
1080,M01081,AE145067044,Bright Stores 1081,AE,SME,Retail,Online Checkout,E-commerce Plugin,Instant,Yousef Al-Marri,2026-04-26,2026-05-12,2026-05-23,0,2026-06-30,16.0,11.0,1,Active,2026-04,2026-05,2026.0,1,20260426,20260512,20260523,20260630
1081,M01082,EG779290435,Silver Market 1082,EG,SME,Retail,POS Acceptance,POS Terminal,T+1,Hany Soliman,2026-04-26,2026-05-21,2026-05-28,0,2026-06-28,25.0,7.0,1,Active,2026-04,2026-05,2026.0,1,20260426,20260521,20260528,20260628
1082,M01083,AE299503118,Cedar Kitchen 1083,AE,SME,Food & Beverage,POS Acceptance,POS Terminal,T+2,Layla Haddad,2026-04-27,2026-05-28,2026-05-30,0,2026-06-30,31.0,2.0,1,Active,2026-04,2026-05,2026.0,1,20260427,20260528,20260530,20260630
1083,M01084,EG886138867,Bright Trading,EG,B2B,Distribution & Wholesale,B2B Collections,Payment Links,T+1,Nadia Fouad,2026-04-27,2026-05-02,2026-05-11,0,2026-06-29,5.0,9.0,1,Active,2026-04,2026-05,2026.0,1,20260427,20260502,20260511,20260629
1084,M01085,OM645016906,Swift Wholesale,OM,B2B,Distribution & Wholesale,B2B Collections,Direct API,T+1,Salim Al-Harthy,2026-04-27,,,0,,,,0,Onboarding (not live),2026-04,,,0,20260427,,,
1085,M01086,EG191960141,Cedar Basket 1086,EG,Online,E-commerce,Online Checkout,Hosted Checkout,T+2,Mai Ragab,2026-04-28,2026-05-15,2026-05-20,0,2026-06-30,17.0,5.0,1,Active,2026-04,2026-05,2026.0,1,20260428,20260515,20260520,20260630
1086,M01087,SA674560065,Oasis Cart 1087,SA,Online,E-commerce,Online Checkout,Direct API,T+2,Omar Al-Anazi,2026-04-29,,,0,,,,0,Onboarding (not live),2026-04,,,0,20260429,,,
1087,M01088,SA672797520,Metro Travel,SA,Enterprise,Travel & Hospitality,Payment Links,Payment Links,T+2,Reem Al-Ghamdi,2026-04-30,2026-05-09,,0,,9.0,,0,Live - never transacted,2026-04,2026-05,2026.0,1,20260430,20260509,,
1088,M01089,EG514078840,Falcon Streaming,EG,Online,Digital Services,Online Checkout,Direct API,T+2,Karim Ezzat,2026-04-30,2026-05-31,,0,,31.0,,0,Live - never transacted,2026-04,2026-05,2026.0,1,20260430,20260531,,
